,Title,image,MRP
40,"Kellogg's Corn Flakes with Honey, 630g","['https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71qLVYH-iUL._AC_UL960_FMwebp_QL65_.jpg']",290
41,"Bagrry's White Oats, 1kg","['https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51bhrouMB3L._AC_UL960_FMwebp_QL65_.jpg']",170
42,"Bagrry's Protein Muesli with Whey Protein, Almonds and Oats, 500g","['https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Kn20qGhBL._AC_UL960_FMwebp_QL65_.jpg']",399
43,"Kellogg's Muesli No Added Sugar, 500g","['https://m.media-amazon.com/images/I/71aAy5soKfL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71aAy5soKfL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71aAy5soKfL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71aAy5soKfL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71aAy5soKfL._AC_UL960_FMwebp_QL65_.jpg']",309
44,"Kellogg's Chocos Magic Hearts, 325 g","['https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL960_FMwebp_QL65_.jpg']",185
45,"Kellogg's Cornflakes with Real Strawberry Puree, 575g","['https://m.media-amazon.com/images/I/71dwVviljgL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71dwVviljgL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71dwVviljgL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71dwVviljgL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71dwVviljgL._AC_UL960_FMwebp_QL65_.jpg']",265
46,Bagrry's Crunchy Muesli Fruit N Nut with Cranberries 750 GM Pouch,"['https://m.media-amazon.com/images/I/71YE1wJzfDL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71YE1wJzfDL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71YE1wJzfDL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71YE1wJzfDL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71YE1wJzfDL._AC_UL960_FMwebp_QL65_.jpg']",449
47,"Bagrrys Crunchy Muesli- Almond, Raisins and Honey, 750g","['https://m.media-amazon.com/images/I/71pU76ZmIgL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71pU76ZmIgL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71pU76ZmIgL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71pU76ZmIgL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71pU76ZmIgL._AC_UL960_FMwebp_QL65_.jpg']",413
48,"Kellogg's Chocos Moon and Stars, 375g","['https://m.media-amazon.com/images/I/61-dPH8u83L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61-dPH8u83L._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61-dPH8u83L._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61-dPH8u83L._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61-dPH8u83L._AC_UL960_FMwebp_QL65_.jpg']",175
49,"Kellogg's Froot Loops Breakfast Cereal with Fruity Shaped Marshmallows, 298 g","['https://m.media-amazon.com/images/I/616mN3-sAuL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/616mN3-sAuL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/616mN3-sAuL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/616mN3-sAuL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/616mN3-sAuL._AC_UL960_FMwebp_QL65_.jpg']",750
50,"Kellogg's Choco Fills Chocolate Flavor, 250g","['https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL960_FMwebp_QL65_.jpg']",170
51,"Kellogg's Chocos Magic Hearts, 325g","['https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/713CaWQH0sL._AC_UL960_FMwebp_QL65_.jpg']",185
52,"Nestle Ceregrow Fortified Multigrain Cereal with Milk and Fruits, 300g Bag-In-Box Pack","['https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL480_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL640_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL800_FMwebp_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81v37rha2FL._AC_UL960_FMwebp_QL65_.jpg']",249
53,"Kellogg's Froot Loops, 286 g","['https://m.media-amazon.com/images/I/91e0mfPz6mL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/91e0mfPz6mL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91e0mfPz6mL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91e0mfPz6mL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91e0mfPz6mL._AC_UL960_QL65_.jpg']",690
54,"Kellogg's Corn Flakes with Honey, 630g","['https://m.media-amazon.com/images/I/81IMWUOToFL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81IMWUOToFL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81IMWUOToFL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81IMWUOToFL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81IMWUOToFL._AC_UL960_QL65_.jpg']",290
55,"Saffola Oats, 1 kg with Free Saffola Oats 400 gm","['https://m.media-amazon.com/images/I/810XpERs6HL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/810XpERs6HL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/810XpERs6HL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/810XpERs6HL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/810XpERs6HL._AC_UL960_QL65_.jpg']",175
56,"Kellogg’s Crunchy Granola Breakfast Cereal - Almonds & Cranberries, 150g Pack","['https://m.media-amazon.com/images/I/71bqGyoZlXL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71bqGyoZlXL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71bqGyoZlXL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71bqGyoZlXL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71bqGyoZlXL._AC_UL960_QL65_.jpg']",99
57,Kellogg's Chocos Moons and Stars 1.2 kg Pouch,"['https://m.media-amazon.com/images/I/61RSxOaCZ1L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61RSxOaCZ1L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61RSxOaCZ1L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61RSxOaCZ1L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61RSxOaCZ1L._AC_UL960_QL65_.jpg']",525
58,"Bagrry's Choco Delight, Jar, 1000g","['https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL960_QL65_.jpg']",575
59,"Kellogg's Corn Flakes - Original, 290g","['https://m.media-amazon.com/images/I/81tDVBXjX4L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/81tDVBXjX4L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81tDVBXjX4L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81tDVBXjX4L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/81tDVBXjX4L._AC_UL960_QL65_.jpg']",98
60,"Kellogg's Special K, Multigrain Oats and Honey, 435g","['https://m.media-amazon.com/images/I/61gelOvY6gL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61gelOvY6gL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61gelOvY6gL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61gelOvY6gL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61gelOvY6gL._AC_UL960_QL65_.jpg']",210
61,"Kellogg's Oats Trusted by Nutritionists Pouch, 2000 g","['https://m.media-amazon.com/images/I/71WIka-UhVL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71WIka-UhVL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71WIka-UhVL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71WIka-UhVL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71WIka-UhVL._AC_UL960_QL65_.jpg']",260
62,Bagrrys Choco Fills Plus 250 g Box (Pack of 2),"['https://m.media-amazon.com/images/I/51PpZKtYnuL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/51PpZKtYnuL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51PpZKtYnuL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51PpZKtYnuL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/51PpZKtYnuL._AC_UL960_QL65_.jpg']",299
63,"Bagrry's Crunchy Muesli, Oat Clusters with Almonds, Raisins and Honey, 1500 g","['https://m.media-amazon.com/images/I/61SLuVzpnPL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61SLuVzpnPL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61SLuVzpnPL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61SLuVzpnPL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61SLuVzpnPL._AC_UL960_QL65_.jpg']",815
64,"Bagrry's Choco Delight Muesli, Jar, 1000g","['https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71lNGcJUNYL._AC_UL960_QL65_.jpg']",575
65,"Kellogg's Muesli Nuts Delight, 500g","['https://m.media-amazon.com/images/I/717Ibn-J+bL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/717Ibn-J+bL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/717Ibn-J+bL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/717Ibn-J+bL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/717Ibn-J+bL._AC_UL960_QL65_.jpg']",315
66,"Bagrry's Healthy Crunch Muesli, Almond n Raisin , 500 GM","['https://m.media-amazon.com/images/I/71O0kye14KL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71O0kye14KL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71O0kye14KL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71O0kye14KL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71O0kye14KL._AC_UL960_QL65_.jpg']",320
67,"Kellogg's Corn Flakes Original, Breakfast Cereal, 250g","['https://m.media-amazon.com/images/I/71wt6TPhF+L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71wt6TPhF+L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71wt6TPhF+L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71wt6TPhF+L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71wt6TPhF+L._AC_UL960_QL65_.jpg']",90
68,"Kellogg's Chocos Ragi, 350g","['https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL960_QL65_.jpg']",179
69,"Kellogg's Cereal Froot Loops, 246g","['https://m.media-amazon.com/images/I/91qZ5YViykL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/91qZ5YViykL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91qZ5YViykL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91qZ5YViykL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/91qZ5YViykL._AC_UL960_QL65_.jpg']",750
70,"Nestlé NesPlus Breakfast Cereal - Crunchy Flakes with Corn & Oats, 250g Box","['https://m.media-amazon.com/images/I/61K9423SAgL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61K9423SAgL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61K9423SAgL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61K9423SAgL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61K9423SAgL._AC_UL960_QL65_.jpg']",95
71,"Bagrry's Fruit n Fibre Muesli, Strawberry, 1kg…","['https://m.media-amazon.com/images/I/71Xj2Qlm3pL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71Xj2Qlm3pL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Xj2Qlm3pL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Xj2Qlm3pL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71Xj2Qlm3pL._AC_UL960_QL65_.jpg']",575
72,"Bagrrys Fruit N Fibre Muesli, Strawberry, 500g…","['https://m.media-amazon.com/images/I/61owuB36HgL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61owuB36HgL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61owuB36HgL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61owuB36HgL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61owuB36HgL._AC_UL960_QL65_.jpg']",320
73,"Kellogg's Chocos Ragi, 350g","['https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/714jnUWHDlL._AC_UL960_QL65_.jpg']",180
74,"Kellogg's Choco Fills, Chocolate Flavour, 250gms Pack","['https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/814xbILWz2L._AC_UL960_QL65_.jpg']",175
75,"Saffola Masala Oats, Classic Masala, 500 g","['https://m.media-amazon.com/images/I/71bei6HanZL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71bei6HanZL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71bei6HanZL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71bei6HanZL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71bei6HanZL._AC_UL960_QL65_.jpg']",179
76,"Saffola Masala Oats, Veggie Twist, 1 kg","['https://m.media-amazon.com/images/I/71oQhRjLpJL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71oQhRjLpJL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71oQhRjLpJL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71oQhRjLpJL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71oQhRjLpJL._AC_UL960_QL65_.jpg']",349
77,"Saffola Masala Oats, Peppy Tomato, 500g","['https://m.media-amazon.com/images/I/71N+fk+Lp2L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71N+fk+Lp2L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71N+fk+Lp2L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71N+fk+Lp2L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71N+fk+Lp2L._AC_UL960_QL65_.jpg']",175
78,"Kellogg's Chocos Duet, 375g","['https://m.media-amazon.com/images/I/61MnbOktiQL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61MnbOktiQL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61MnbOktiQL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61MnbOktiQL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61MnbOktiQL._AC_UL960_QL65_.jpg']",180
79,"Kellogg's Chocos Moons and Stars, 680g","['https://m.media-amazon.com/images/I/61Y4FC+UnoL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61Y4FC+UnoL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61Y4FC+UnoL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61Y4FC+UnoL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61Y4FC+UnoL._AC_UL960_QL65_.jpg']",310
80,"Saffola Masala Oats Veggie Twist, 500g","['https://m.media-amazon.com/images/I/712bCkicMFL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/712bCkicMFL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/712bCkicMFL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/712bCkicMFL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/712bCkicMFL._AC_UL960_QL65_.jpg']",175
81,"Saffola Masala Oats, Veggie Twist, 1 kg","['https://m.media-amazon.com/images/I/71RQxEpeBhL._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/71RQxEpeBhL._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71RQxEpeBhL._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71RQxEpeBhL._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/71RQxEpeBhL._AC_UL960_QL65_.jpg']",349
82,"Kellogg's Chocos Whole Grain, 375g","['https://m.media-amazon.com/images/I/61fRSMtXE6L._AC_UL320_.jpg', '', 'https://m.media-amazon.com/images/I/61fRSMtXE6L._AC_UL480_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61fRSMtXE6L._AC_UL640_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61fRSMtXE6L._AC_UL800_QL65_.jpg', '', 'https://m.media-amazon.com/images/I/61fRSMtXE6L._AC_UL960_QL65_.jpg']",165
